median,mean,variance,max,min,year
3.003959326914425,2.4697413384835802,7.457142677817547,2.034719281903633,8.449453934472135,1883
2.946909025465671,2.428348416956767,7.19529000453487,1.9811160978914386,9.026043125175024,1884
2.9581571132907407,2.40980747631993,7.51841537018707,2.039461427724617,7.739848781853822,1885
2.98866192747233,2.4596397047431924,7.395536392115864,2.0664747226691507,8.691963035564267,1886
2.9911814991451453,2.4362925799688626,7.478014640652043,1.9771360826488271,8.830019602352282,1887
2.9960406730855755,2.4175697241798804,7.85691711652761,2.019730713862309,8.174460935312236,1888
3.0518311886979235,2.498940577649465,7.698183991718489,2.03268693369464,8.792215065807897,1889
3.046342121839287,2.4837424875569085,7.1348232183026346,1.9705309509695992,8.021842621114532,1890
3.049311617025106,2.5091851965095042,7.415736287028613,2.0022017105597425,9.05768692243069,1891
3.061639521281383,2.513668803060982,7.33176108953896,2.019815395037683,7.865583870064406,1892
3.0649689552776027,2.498242706312486,7.4470390201275025,2.0341265136760107,7.9008681041725,1893
3.074327364348061,2.51952152813465,7.030356526939914,1.9891608095520368,9.140296835620275,1894
3.0748672725636643,2.52048015611024,7.368602610388951,1.9806926920145647,7.618874264911788,1895
3.0898047331953573,2.5379276109090227,7.346442032746735,2.0453044288254723,8.875385046205544,1896
3.111491046522091,2.5642750337680646,7.440674476337243,2.035142687780507,9.033884066087932,1897
3.092864213083776,2.5446686257644813,7.130291689082741,2.069438563807265,9.287874544945394,1898
3.1051921173400525,2.5574191073278514,7.172265669169958,2.0994156998899145,8.312517502100253,1899
3.107171780797265,2.5713803328369385,7.215371304830021,2.039038021847744,8.366003920470455,1900
3.1138306487897056,2.5668776641489726,7.313632715404119,2.124650690151579,7.909269112293475,1901
3.083685773418521,2.5354005161919244,7.3596077471363035,2.071894317893132,8.425371044525342,1902
3.1069918113920654,2.5559940189372425,6.985549477704467,2.1370141417562873,8.247549705964715,1903
3.060379735444975,2.5128439818369124,6.9718208020243795,2.050893386400204,8.424530943713245,1904
3.0972734635112036,2.5491920898269576,7.333992443438983,2.0895080023710726,8.511061327359283,1905
3.092054350760371,2.564992283623167,7.116979026887085,2.0386992971462443,8.520582469896388,1906
3.065328894088005,2.4985853236236966,7.2991539887476105,2.0281988313997807,8.410809297115653,1907
3.092414289570773,2.5282671659634968,7.213208663881032,2.010669828097215,8.239708765051805,1908
3.09835327994241,2.5385093338099973,7.256526802201099,2.062240663900415,8.93839260711285,1909
3.0676684963556196,2.5454446156932535,6.8530255027071405,2.0686764332288927,9.241949033884065,1910
3.094393953027986,2.550869079645903,7.109813042871651,2.0611398086205432,8.972276673200783,1911
3.119679654458742,2.5617751396031365,7.184357376748598,2.045643153526971,7.382525903108372,1912
3.113110771168902,2.5669348403656786,6.900577535758267,2.0258277584892874,7.981517782133856,1913
3.1485647439935214,2.5995560364024834,7.099957123697053,2.0075366246083504,8.670680481657797,1914
3.1687213173760473,2.60932380887776,7.308964917151898,2.084088407147091,8.652478297395687,1915
3.129308017637003,2.5785834160642938,6.827610727050581,2.036412905411127,7.746569588350602,1916
3.090074687303159,2.518916187963029,7.429485773854217,2.1450588534168853,8.433492019042284,1917
3.095653738864393,2.5480793878594676,7.00820179608851,2.0366669489372518,9.410809297115653,1918
3.144335462971295,2.5747224145824252,7.382997800266835,2.028368193750529,8.433772052646317,1919
3.1115810312246928,2.5748074233666394,7.095038924376441,2.030146498433398,8.50210025203024,1920
3.119139746243139,2.588839593699577,6.999470606865222,2.187568803454992,8.324278913469614,1921
3.138396472599658,2.569377587217942,7.260116196018762,2.0962824964010496,8.619994399327918,1922
3.1073517502024655,2.5811956167164487,6.975292248747716,2.046998052332966,8.651358162979557,1923
3.1725906595878706,2.59208258800453,7.338985803124054,2.1430265052078927,8.121534584150098,1924
3.111581031224692,2.5857274677081343,6.930126943657407,2.0276060631721564,8.532903948473816,1925
3.179969405201116,2.639549142512875,6.995620610757224,2.071047506139386,7.384486138336599,1926
3.188967875461172,2.61471371229258,7.30689461031153,2.061563214497417,7.878745449453934,1927
3.200305947988842,2.614574264541035,7.1455388159299815,2.0601236345160467,7.326799215905908,1928
3.165121929272024,2.5658410931117643,7.650922816589132,2.021932424422051,6.877625315037804,1929
3.1743903536398816,2.6346454650721327,6.836950929039633,2.068930476755017,7.470456454774572,1930
3.1940070188068033,2.6178421107454586,7.527504346642057,2.088407147091201,7.62811537384486,1931
3.1657518221902277,2.6160448288219094,7.152388395055724,1.9868744178169202,8.016802016241948,1932
3.168991271483848,2.5798269256488706,7.30419373449552,1.9838258955034302,7.007000840100813,1933
3.133987222172231,2.6300762732316385,6.69934817976352,1.9903463460072826,7.951834220106411,1934
3.165931791595429,2.611459328623238,7.095037924670707,2.059530866288424,8.359843181181741,1935
3.1816791145505263,2.6284937220916937,6.901324881122085,2.090270132949445,7.803416409969195,1936
3.1861783496805547,2.656912597846508,7.057998543343375,2.0758743331357437,7.704004480537664,1937
3.17079096553586,2.6406125488294823,6.780526998261586,2.126344313659074,7.829459535144217,1938
3.1536938720417527,2.628669203892392,6.775846951587899,1.9968667965111353,7.50182021842621,1939
3.1634122199226136,2.607727460313796,7.652843746182061,2.048014226437463,7.082049845981517,1940
3.212093944029515,2.642155784008739,7.6497575144701395,2.0306545854856464,7.0394847381685794,1941
3.213623683973725,2.619233038438174,7.818506969722462,2.0404776018291133,7.744889386726407,1942
3.157743183658778,2.6297328781201457,6.868082716156102,2.067406215598272,8.379165499859983,1943
3.180779267524521,2.637524203092941,7.079251606225747,2.0188839021085623,8.279753570428452,1944
3.1915774318365884,2.6277120913229752,7.231046764935086,2.0277754255229063,7.847661719406328,1945
3.211734005219113,2.6504442850908774,7.123230617131487,2.0319248031162673,7.050686082329879,1946
3.2316206244938357,2.6729308713156246,7.3425844811531995,2.0731645355237527,6.963595631475776,1947
3.1580131377665817,2.623365588652815,7.051791188538351,2.049369125243459,8.68804256510781,1948
3.167191577431837,2.6164282493967312,6.9810332269437545,2.0208315691421794,8.316998039764771,1949
3.1403761360568714,2.5878114300676596,7.1545004262693634,2.0105004657464645,8.045365443853262,1950
3.1270584000719883,2.621645855629958,7.177050293520618,2.105174019815395,8.213105572668718,1951
3.197876361018628,2.627543133490821,7.360450806299327,2.0652045050385297,7.644637356482777,1952
3.1896877530819765,2.63717810396087,7.156891520600273,2.0164281480226944,8.088210585270232,1953
3.146945019346712,2.584070121754372,7.440241940268349,2.085443305953086,7.7616914029683555,1954
3.138036533789256,2.598916207571477,7.117942041180258,2.038191210093996,8.140576869224306,1955
3.092414289570773,2.5276028658971574,7.623162996203817,2.0415784571089843,8.092411089330719,1956
3.154593719067759,2.6186551701485907,7.039054492896189,2.0573291557286817,7.723326799215905,1957
3.1782596958517053,2.653869920443186,7.228362846109425,2.04166313828436,7.198543825259031,1958
3.1566633672275715,2.631307395800462,7.105331852395713,2.002963841138115,7.794455334640157,1959
3.166831638621434,2.643229751781291,6.998176818155902,2.079261580150732,7.376925231027723,1960
3.162602357599208,2.650280553186691,6.8811224582281945,2.068930476755017,8.54214505740689,1961
3.1559434896067673,2.6059688688559044,7.241630490370359,2.121178761961216,7.306356762811537,1962
3.1623324034914067,2.6023810957814257,7.63548237616227,2.07705986959099,6.660879305516661,1963
3.1446954017816973,2.5842540505056593,7.393941294062685,2.0362435430603782,6.963595631475776,1964
3.125618644830379,2.5719599844157006,7.250388935579076,2.087814378863578,7.6715205824698955,1965
3.184738594438946,2.6392318753805357,7.257102767266899,2.079684986027606,8.186502380285633,1966
3.14676504994151,2.594460601656416,7.153837540688267,2.02066220679143,7.637356482777933,1967
3.1292180329344017,2.5889885054268182,7.2502726970620754,2.092641205859937,8.20750490058807,1968
3.2010258256096464,2.6209527185697725,7.877838124117723,2.0169362350749416,7.559787174460935,1969
3.1860883649779534,2.625311278653971,7.392134793740394,2.064781099161656,7.64043685242229,1970
3.1263385224511837,2.5855911706802415,7.044352366021744,2.019815395037683,8.733688042565108,1971
3.187708089624764,2.6005222795387297,7.343888588198444,2.053603184012194,7.747129655558666,1972
3.202735534959058,2.6405832767690915,7.378651939852614,2.0682530273520197,8.837580509661159,1973
3.1286781247187982,2.5939321303146903,6.853425070474507,2.019730713862309,8.652758330999719,1974
3.1342571762800326,2.616156555519333,6.926360402495627,2.0969599458040475,8.804256510781292,1975
3.1292180329344017,2.5651422657074026,7.192320201534784,1.9999999999999998,7.803136376365163,1976
3.184288670925943,2.650028871699284,7.137847193907898,2.0570751122025572,7.411649397927751,1977
3.167191577431837,2.612849424905731,7.355108957908298,2.0800237107291046,8.276953234388126,1978
3.1924772788625937,2.6475758905305273,7.338826817325649,2.0448810229485983,7.928591430971716,1979
3.2100242958697023,2.6367307366297514,7.56188341368226,2.155220594461852,7.576589190702883,1980
3.1895977683793753,2.6488475163935217,7.194574680835047,2.0558048945719376,8.065247829739567,1981
3.1806892828219206,2.6365084146613356,7.207426484960149,2.018375815056314,8.031643797255668,1982
3.228741114010618,2.6831652071770695,7.313456802153475,2.1149970361588615,9.174180901708205,1983
3.184018716818141,2.6196863402226116,7.260319151164864,2.087645016512829,8.568748249789975,1984
3.1932871411859987,2.6069880161404826,7.648333243961245,2.0437801676687273,7.417530103612433,1985
3.1833888238999375,2.6266674625886064,7.3804261976583705,2.127275806588195,7.382245869504341,1986
3.26437505624044,2.674870810942648,7.807388305187478,2.1471758828012537,8.359003080369643,1987
